,"POLICY NUMBER","EFFECTIVE DATE","CANCEL DATE","EXPIRATION DATE","GOVERNING CLASS CODE","NAMED INSURED","CARRIER NAME","AGENCY NAME","AGENCY CITY","AGENCY STATE",EMPLOYER,STREET1,STREET2,CITY,STATE,ZIP,COUNTY,PHONE,"# OF EMPLOYEES FOR LOCATION","LOCATION EFFECTIVE DATE","LOCATION CANCEL DATE",NAICS,"WRAP-UP INDICATOR","PEO INDICATOR",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
9310,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GLT TRANSPORTATION GROUP LLC","4995 NW 72ND AVE STE 200",NA,MIAMI,FL,331665643,DADE,NA,7,4/1/19,NA,541614,N,Y,25.818414,-80.313111,1,rooftop,4995,"NW 72nd Ave","Miami Springs",FL,"Miami-Dade County",33166,US,"Miami-Dade County"
9311,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GOLD COAST MUSICAL PROPERTIES","7940 N FEDERAL HWY",NA,"BOCA RATON",FL,334871679,"PALM BEACH",NA,2,4/1/19,NA,451140,N,Y,26.421083,-80.073479,1,rooftop,7940,"N Federal Hwy","Boca Raton",FL,"Palm Beach County",33487,US,"Palm Beach County"
9312,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GREEN HORIZON SVCS","5240 S UNIVERSITY DR STE 101",NA,DAVIE,FL,333285320,BROWARD,NA,18,4/1/19,NA,561730,N,Y,26.056854,-80.250787,1,rooftop,5240,"S University Dr","Fort Lauderdale",FL,"Broward County",33328,US,Broward
9313,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GREEN THUMB PALM BEACH DBA","230 TRUCK AND TRAILER WAY",NA,"WEST PALM BEACH",FL,33413,"PALM BEACH",NA,17,4/1/19,NA,332710,N,Y,26.655494,-80.159616,0.33,place,,,"West Palm Beach",FL,"Palm Beach County",33413,US,"TIGER/Line® dataset from the US Census Bureau"
9314,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GROUT BEAUTIFUL INC","4330 W BROWARD BLVD STE B",NA,PLANTATION,FL,333173753,BROWARD,9545607339,5,4/1/19,NA,561720,N,Y,26.120548,-80.205985,1,rooftop,4330,"W Broward Blvd","Fort Lauderdale",FL,"Broward County",33317,US,Broward
9315,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GROVE HOTEL GROUP LTD","2800 SW 28TH TER",NA,MIAMI,FL,331333713,DADE,NA,42,4/1/19,NA,561499,N,Y,25.738467,-80.239397,1,rooftop,2800,"SW 28th Ter",Miami,FL,"Miami-Dade County",33133,US,"Miami-Dade County"
9316,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GUARDIANSHIP OF ALTAN J KAYNATMA","2400 SW 102ND DR",NA,DAVIE,FL,333247602,BROWARD,NA,8,4/1/19,NA,621610,N,Y,26.089888,-80.284672,1,rooftop,2400,"SW 102nd Dr","Fort Lauderdale",FL,"Broward County",33324,US,Broward
9317,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GULFSTREAM TERMITE & ENVIRONMENTAL SVC","9020 BELLHURST WAY STE 103",NA,"WEST PALM BEACH",FL,334113617,"PALM BEACH",NA,7,4/1/19,NA,236115,N,Y,26.690897,-80.186763,1,rooftop,9020,"Bellhurst Way","West Palm Beach",FL,"Palm Beach County",33411,US,"Palm Beach County"
9318,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GYROVILLE EIGHT LLC","14816 PINES BLVD",NA,"PEMBROKE PINES",FL,330271222,BROWARD,NA,8,4/1/19,NA,722513,N,Y,26.007668,-80.34544,1,range_interpolation,14816,"Pines Blvd",Hollywood,FL,"Broward County",33027,US,"TIGER/Line® dataset from the US Census Bureau"
9319,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GYROVILLE FIVE LLC","18441 NW 67TH AVE",NA,HIALEAH,FL,330153413,DADE,NA,5,4/1/19,NA,722211,N,Y,25.94096,-80.30672,1,rooftop,18441,"NW 67th Ave",Hialeah,FL,"Miami-Dade County",33015,US,Statewide2
9320,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"GYROVILLE SIX LLC","801 S UNIVERSITY DR",NA,PLANTATION,FL,333243336,BROWARD,NA,6,4/1/19,NA,722513,N,Y,26.111351,-80.253078,1,rooftop,801,"S University Dr","Fort Lauderdale",FL,"Broward County",33324,US,Broward
9321,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HAMPTON INN & STES MIAMI DBA","50 SW 12TH ST",NA,MIAMI,FL,331305217,DADE,NA,71,4/1/19,NA,721110,N,Y,25.762532,-80.194274,1,rooftop,50,"SW 12th St",Miami,FL,"Miami-Dade County",33130,US,Statewide2
9322,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HARMSCO FILTRATION PRODUCTS DBA","7169 49TH TER N",NA,"RIVIERA BEACH",FL,334071003,"PALM BEACH",NA,1,4/1/19,NA,333318,N,Y,26.782418,-80.114973,1,rooftop,7169,"49th Ter N","West Palm Beach",FL,"Palm Beach County",33407,US,"Palm Beach County"
9323,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HEALTH CONSULTING ASSOCIATES LLC","3143 NE 163RD ST",NA,"NORTH MIAMI BEA",FL,331604463,DADE,NA,1,4/1/19,NA,621999,N,Y,25.92755,-80.138691,1,rooftop,3143,"NE 163rd St","North Miami Beach",FL,"Miami-Dade County",33160,US,"Miami-Dade County"
9324,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HENDRICKS RENTALS INC","11295 175TH RD N",NA,JUPITER,FL,334784725,"PALM BEACH",5618484331,1,4/1/19,NA,NA,N,Y,26.936358,-80.212357,1,rooftop,11295,"175th Rd N",Jupiter,FL,"Palm Beach County",33478,US,"Palm Beach County"
9325,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HENDRICKS RENTALS INC DBA","2826 BROADWAY STE 201",NA,"RIVIERA BEACH",FL,334042354,"PALM BEACH",NA,1,4/1/19,NA,531210,N,Y,26.785287,-80.054558,1,rooftop,2826,Broadway,"West Palm Beach",FL,"Palm Beach County",33404,US,"Palm Beach County"
9326,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HIGHLAND GARDENS II DBA","335 NE 48TH ST",NA,"POMPANO BEACH",FL,330644034,BROWARD,NA,5,4/1/19,NA,531312,N,Y,26.291231,-80.118974,1,rooftop,335,"NE 48th St","Pompano Beach",FL,"Broward County",33064,US,Statewide2
9327,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HIGHPOINT FUNDING LLC","6501 CONGRESS AVE STE 140",NA,"BOCA RATON",FL,334872840,"PALM BEACH",5614045150,16,4/1/19,NA,561110,N,Y,26.406314,-80.103505,1,rooftop,6501,"Congress Ave","Boca Raton",FL,"Palm Beach County",33487,US,"Palm Beach County"
9328,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HOFFER PEST SOLUTIONS INC","12329 NW 35TH ST",NA,"CORAL SPRINGS",FL,330652401,BROWARD,NA,25,4/1/19,NA,561710,N,Y,26.274715,-80.290243,1,rooftop,12329,"NW 35th St","Pompano Beach",FL,"Broward County",33065,US,Broward
9329,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HOTEL CONSTRUCTION MANAGEMENT DBA","1480 ROYAL PALM BEACH BLVD STE",A,"ROYAL PALM BEAC",FL,334111608,"PALM BEACH",NA,2,4/1/19,NA,531312,N,Y,26.711588,-80.22776,1,rooftop,1480,"Royal Palm Beach Blvd","West Palm Beach",FL,"Palm Beach County",33411,US,"Palm Beach County"
9330,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"HURRICANE ENGINEERING & TESTING INC","6120 NW 97TH AVE",NA,DORAL,FL,331781600,DADE,NA,3,4/1/19,NA,NA,N,Y,25.829694,-80.35436,1,rooftop,6120,"NW 97th Ave",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
9331,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"ICAN BENEFIT GROUP LLC","2251 N FEDERAL HWY",NA,"POMPANO BEACH",FL,330621009,BROWARD,8662275400,1,4/1/19,NA,525190,N,Y,26.258326,-80.101424,1,rooftop,2251,"N Federal Hwy","Pompano Beach",FL,"Broward County",33062,US,Broward
9332,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"ICAN BENEFIT GROUP LLC","3101 PGA BLVD",NA,"PALM BEACH GARD",FL,334102820,"PALM BEACH",8662275400,1,4/1/19,NA,525190,N,Y,26.84814,-80.08607,1,rooftop,3101,"Pga Blvd","West Palm Beach",FL,"Palm Beach County",33410,US,"Palm Beach County"
9333,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"IEM CLEANING INC","7148 OAKMONT DR",NA,"LAKE WORTH",FL,334671340,"PALM BEACH",5617027857,6,4/1/19,NA,NA,N,Y,26.631471,-80.159579,1,rooftop,7148,"Oakmont Dr","Lake Worth",FL,"Palm Beach County",33467,US,"Palm Beach County"
9334,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"INTEGRA MEDICAL BILLING SERVICES INC","241 NE 44TH ST",NA,"OAKLAND PARK",FL,333341441,BROWARD,NA,8,4/1/19,NA,621512,N,Y,26.181389,-80.143577,1,rooftop,241,"NE 44th St","Fort Lauderdale",FL,"Broward County",33334,US,Statewide2
9335,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"INTEGRATED DOCUMENT SOLUTIONS INC","3511 W COMMERCIAL BLVD STE 100",NA,"FORT LAUDERDALE",FL,333093322,BROWARD,9544840969,37,4/1/19,NA,511210,N,Y,26.18753,-80.195859,1,rooftop,3511,"W Commercial Blvd","Fort Lauderdale",FL,"Broward County",33309,US,Broward
9336,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"INTEGRATED SUPPORT SERVICES DBA","2175 NW 10TH PL",NA,"DELRAY BEACH",FL,334452604,"PALM BEACH",NA,2,4/1/19,NA,312230,N,Y,26.476208,-80.097163,1,rooftop,2175,"NW 10th Pl","Delray Beach",FL,"Palm Beach County",33445,US,"Palm Beach County"
9337,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"INTERWORLD FREIGHT INC","9705 NW 108TH AVE STE 18",NA,MEDLEY,FL,331782558,DADE,NA,29,4/1/19,NA,484121,N,Y,25.863193,-80.372295,1,rooftop,9705,"NW 108th Ave",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
9338,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JAMES E LANG MD PA","4800 NE 20TH TER STE 305",NA,"FORT LAUDERDALE",FL,333084510,BROWARD,NA,11,4/1/19,NA,NA,N,Y,26.187289,-80.11728,1,rooftop,4800,"NE 20th Ter","Fort Lauderdale",FL,"Broward County",33308,US,Broward
9339,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JET RUNWAY CAFE EXPRESS LLC","5540 NW 21ST TER",NA,"FT LAUDERDALE",FL,333092724,BROWARD,NA,3,4/1/19,NA,238130,N,Y,26.195468,-80.172769,1,rooftop,5540,"NW 21st Ter","Fort Lauderdale",FL,"Broward County",33309,US,"City of Fort Lauderdale"
9340,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JIK HQ BUILDING LLLP","7900 NW 154TH ST FL 3",NA,"MIAMI LAKES",FL,330165816,DADE,NA,1,4/1/19,NA,561110,N,Y,25.912703,-80.328476,1,rooftop,7900,"NW 154th St","Hialeah Gardens",FL,"Miami-Dade County",33016,US,"Miami-Dade County"
9341,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JM WILSON CORP","101 10TH ST",NA,"LAKE PARK",FL,334033155,"PALM BEACH",NA,7,4/1/19,NA,624410,N,Y,26.793317,-80.070172,1,rooftop,101,"10th St","West Palm Beach",FL,"Palm Beach County",33403,US,"Palm Beach County"
9342,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JMD AUTOMOTIVE DBA","1599 BANKS RD",NA,MARGATE,FL,330637714,BROWARD,NA,11,4/1/19,NA,336350,N,Y,26.250521,-80.194422,1,rooftop,1599,"Banks Rd","Pompano Beach",FL,"Broward County",33063,US,Statewide2
9343,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JON R HENSHAW DBA","8339 SW 112TH ST",NA,MIAMI,FL,331564318,DADE,NA,1,4/1/19,NA,423390,N,Y,25.666799,-80.329545,1,rooftop,8339,"SW 112th St",Miami,FL,"Miami-Dade County",33156,US,"Miami-Dade County"
9344,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JOYCO LLC","5657 45TH ST",NA,"WEST PALM BEACH",FL,334071626,"PALM BEACH",5618633205,5,4/1/19,NA,NA,N,Y,26.760892,-80.127701,1,rooftop,5657,"45th St","West Palm Beach",FL,"Palm Beach County",33407,US,"Palm Beach County"
9345,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"JUPITER OUTPATIENT SURGERY CENTER LLC","2055 MILITARY TRL STE 100",NA,JUPITER,FL,334587830,"PALM BEACH",NA,59,4/1/19,NA,NA,N,Y,26.914959,-80.101554,1,rooftop,2055,"Military Trl",Jupiter,FL,"Palm Beach County",33458,US,"Palm Beach County"
9346,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KARLA CONCEPTUAL EVENT EXPERIENCE DBA","100 NE 25TH ST",NA,MIAMI,FL,331374835,DADE,NA,11,4/1/19,NA,453110,N,Y,25.800552,-80.193036,1,rooftop,100,"NE 25th St",Miami,FL,"Miami-Dade County",33137,US,"Miami-Dade County"
9347,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KENDALL OAKS PHASE III IV DBA","11110 NORTH KENDALL DR",NA,MIAMI,FL,33173,DADE,NA,1,4/1/19,NA,531312,N,Y,25.685612,-80.37515,0.7,nearest_rooftop_match,11060,"N Kendall Dr",Miami,FL,"Miami-Dade County",33176,US,"Miami-Dade County"
9348,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KEYS FURNITURE CONNECTION INC","1429 N KROME AVE",NA,"FLORIDA CITY",FL,330342431,DADE,NA,33,4/1/19,NA,561311,N,Y,25.461217,-80.476592,1,rooftop,1429,"N Krome Ave","Florida City",FL,"Miami-Dade County",33034,US,"Miami-Dade County"
9349,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KINGS POINT IN TAMARAC INC","7620 N NOB HILL RD",NA,TAMARAC,FL,333211829,BROWARD,NA,38,4/1/19,NA,531311,N,Y,26.21662,-80.28795,1,rooftop,7620,"N Nob Hill Rd","Fort Lauderdale",FL,"Broward County",33321,US,Statewide2
9350,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KINGS TERRACE DBA","12555 NW 27TH AVE",NA,MIAMI,FL,331671804,DADE,NA,5,4/1/19,NA,531312,N,Y,25.888591,-80.242783,1,rooftop,12555,"NW 27th Ave",Miami,FL,"Miami-Dade County",33167,US,"Miami-Dade County"
9351,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KM & BUSCHBAUM INC","491 NW 42ND AVE OFC 21",NA,PLANTATION,FL,333172845,BROWARD,NA,6,4/1/19,NA,531312,N,Y,26.127832,-80.204759,1,rooftop,491,"NW 42nd Ave","Fort Lauderdale",FL,"Broward County",33317,US,Broward
9352,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KONIE CUPS INTERNATIONAL INC","9003 NW 105TH WAY",NA,MEDLEY,FL,331781217,DADE,NA,55,4/1/19,NA,322212,N,Y,25.86832,-80.344913,1,rooftop,9003,"NW 105th Way",Miami,FL,"Miami-Dade County",33178,US,Statewide2
9353,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY CREME DOUGHNUTS DBA","3260 SW 11TH AVE",NA,"FT LAUDERDALE",FL,333152912,BROWARD,NA,1,4/1/19,NA,722511,N,Y,26.084862,-80.155181,1,rooftop,3260,"SW 11th Ave","Fort Lauderdale",FL,"Broward County",33315,US,Loveland
9354,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY KREME OF FT LAUDERDALE LLC","2401 N FEDERAL HWY",NA,"FORT LAUDERDALE",FL,333052540,BROWARD,NA,7,4/1/19,NA,722511,N,Y,26.156743,-80.118229,1,rooftop,2401,"N Federal Hwy","Fort Lauderdale",FL,"Broward County",33305,US,Broward
9355,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY KREME OF SOUTH FLORIDA DBA","3260 SW 11TH AVE",NA,"FT LAUDERDALE",FL,333152912,BROWARD,NA,1,4/1/19,NA,722511,N,Y,26.084862,-80.155181,1,rooftop,3260,"SW 11th Ave","Fort Lauderdale",FL,"Broward County",33315,US,Loveland
9356,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY KREME OF SOUTH FLORIDA DBA","590 NE 167TH ST",NA,MIAMI,FL,331623910,DADE,NA,100,4/1/19,NA,722511,N,Y,25.9282,-80.188655,1,rooftop,590,"NE 167th St",Miami,FL,"Miami-Dade County",33162,US,"Miami-Dade County"
9357,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY KREME TAMARAC","3260 SW 11TH AVE",NA,"FT LAUDERDALE",FL,333152912,BROWARD,NA,1,4/1/19,NA,722511,N,Y,26.084862,-80.155181,1,rooftop,3260,"SW 11th Ave","Fort Lauderdale",FL,"Broward County",33315,US,Loveland
9358,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"KRISPY KREMEN MIAMI BEACH LLC","590 NE 167TH ST",NA,MIAMI,FL,331623910,DADE,NA,100,4/1/19,NA,722511,N,Y,25.9282,-80.188655,1,rooftop,590,"NE 167th St",Miami,FL,"Miami-Dade County",33162,US,"Miami-Dade County"
9359,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LAKE WORTH CHRISTIAN SCHOOL","7592 HIGH RIDGE RD",NA,"BOYNTON BEACH",FL,334269320,"PALM BEACH",NA,66,4/1/19,NA,611110,N,Y,26.563543,-80.073334,1,rooftop,7592,"High Ridge Rd","Boynton Beach",FL,"Palm Beach County",33426,US,"Palm Beach County"
9360,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LALIZAS USA INC","6351 NW 28TH WAY UNIT C",NA,"FORT LAUDERDALE",FL,333091739,BROWARD,NA,5,4/1/19,NA,424610,N,Y,26.205262,-80.184387,1,rooftop,6351,"NW 28th Way","Fort Lauderdale",FL,"Broward County",33309,US,Broward
9361,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LATORRE DUCT WORK INC","14250 SW 136TH ST STE 14",NA,MIAMI,FL,331866719,DADE,8006916650,16,4/1/19,NA,236220,N,Y,25.640441,-80.424271,1,rooftop,14250,"SW 136th St",Miami,FL,"Miami-Dade County",33186,US,"Miami-Dade County"
9362,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LAW OFFICES OF STUART R MORRIS PA","2843 EXECUTIVE PARK DR",NA,WESTON,FL,333313603,BROWARD,NA,1,4/1/19,NA,541110,N,Y,26.083157,-80.373834,1,rooftop,2843,"Executive Park Dr","Fort Lauderdale",FL,"Broward County",33331,US,Broward
9363,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LEGACY CHURCH MINISTRIES OF GREENACRES INC","5702 LAKE WORTH RD STE 7",NA,GREENACRES,FL,334633269,"PALM BEACH",NA,7,4/1/19,NA,611110,N,Y,26.618636,-80.133505,1,rooftop,5702,"Lake Worth Rd","Lake Worth",FL,"Palm Beach County",33463,US,"Palm Beach County"
9364,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LEVENGER CO","420 S CONGRESS AVE STE 101",NA,"DELRAY BEACH",FL,334454693,"PALM BEACH",NA,24,4/1/19,NA,454113,N,Y,26.453306,-80.095731,1,rooftop,420,"S Congress Ave","Delray Beach",FL,"Palm Beach County",33445,US,"Palm Beach County"
9365,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LIFES ABUNDANCE INC","101 CAPITAL ST",NA,JUPITER,FL,334586059,"PALM BEACH",NA,29,4/1/19,NA,424490,N,Y,26.927884,-80.141619,1,rooftop,101,"Capital St",Jupiter,FL,"Palm Beach County",33458,US,"Palm Beach County"
9366,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LOS SUENOS DBA","500 NW 36TH ST",NA,MIAMI,FL,331273102,DADE,NA,5,4/1/19,NA,531312,N,Y,25.809888,-80.204301,1,rooftop,500,"NW 36th St",Miami,FL,"Miami-Dade County",33127,US,"Miami-Dade County"
9367,WC561194205,4/1/19,NA,4/1/20,8832,"COADVANTAGE CORP","AMERICAN ZURICH INSURANCE COMPANY","LOCKTON COMPANIES LLC","KANSAS CITY",MO,"LOZADA INC","1525 RUNNING OAK LN",NA,"ROYAL PALM BEAC",FL,334116153,"PALM BEACH",NA,1,4/1/19,NA,238320,N,Y,26.707823,-80.242033,1,rooftop,1525,"Running Oak Ln","West Palm Beach",FL,"Palm Beach County",33411,US,"Palm Beach County"
